Hauke Strasdat	47.9990077	7.8421043
Elmar Diederichs	52.5200066	13.404954
Vladimir Spokoiny	52.5200066	13.404954
Christof Schütte	52.5200066	13.404954
Sayanan Sivaraman	32.8435671	-117.2409404
Rukshan Batuwita	51.7641155	-1.2632365
Stefano Rovetta	44.4056499	8.946256
A. Talevski	-37.717717	145.0438643
Chowdhury Farhan Ahmed	23.7341698	90.3927502
Byeong-Soo Jeong	33.7784626	-84.3988806
Quang Loc Le	1.2936452	103.7749621
Tran Khanh Dang	10.8230989	106.6296638
Tiezheng Nie	41.7674641	123.4145076
Derong Shen	41.7674641	123.4145076
Alexander Artikis	51.4981791	-0.1741152
Georgios Paliouras	37.9838096	23.7275388
François Portet	57.1653111	-2.1044802
Shin-Ichi Maeda	34.7321923	135.7322775
Shin Ishii	34.6850869	135.8050002
K. S. Nikita	37.9838096	23.7275388
Minas A. Karaolis	35.1855659	33.3822764
Joseph A. Moutiris	34.7720133	32.4297369
Demetra Hadjipanayi	35.1855659	33.3822764
Constantinos Pattichis	35.1855659	33.3822764
Theodor Chris Panagiotakopoulos	38.2466395	21.734574
Dimitrios P. Lyras	38.3019603	21.7809193
Miltos Livaditis	40.8457193	25.873962
Kyriakos N. Sgarbas	38.3019603	21.7809193
George C. Anastassopoulos	40.8457193	25.873962
S. Mougiakakou	37.9838096	23.7275388
Christos S. Bartsocas	38.0549562	23.807655
Evangelos Bozas	37.9838096	23.7275388
Nikos Chaniotakis	35.3387352	25.1442126
Dimitra Iliopoulou	37.9838096	23.7275388
I. Kouris	41.1300361	24.8864902
Sotirios Pavlopoulos	37.9838096	23.7275388
Aikaterini Prountzou	37.9838096	23.7275388
Marios Skevofilakas	37.9838096	23.7275388
Alexandre Tsoukalis	38.0035103	23.8835158
Kostas Varotsis	35.3387352	25.1442126
Andrianni Vazeou	37.9838096	23.7275388
Konstantia Zarkogianni	37.9838096	23.7275388
Babak Taati	44.2267439	-76.4968983
Jasper Snoek	43.6503577	-79.3869921
Sabri Boutemedjet	45.3816115	-71.9272467
Akshaya Kumar Mishra	43.4642578	-80.5204096
Paul W. Fieguth	43.4723337	-80.5461394
Peter McMahon	37.413349	-122.1708056
João Bartolo Gomes	40.442186	-3.7003236
E. Menasalvas	40.442186	-3.7003236
Andrea Zanda	40.4167754	-3.7037902
Jacques Demongeot	45.205168	5.737805
David Zimbra	28.067177	-82.4530718
Franz Leberl	47.070714	15.439504
Thomas Pock	50.73743	7.0982068
Arnold Irschara	47.070714	15.439504
Stefan Kluckner	47.070714	15.439504
Yasutaka Furukawa	40.1131463	-88.2264517
Noah Snavely	31.767879	-106.440736
Brian Curless	47.6698745	-122.3102213
Steve Seitz	37.8764984	-122.2804342
R. Szeliski	42.3736158	-71.1097335
Victor S. Lempitsky	42.3736158	-71.1097335
Stefan Roth	43.514033	-83.9617862
Ahmed Bilal Ashraf	40.4432289	-79.9441368
Pedro J. Ballester	51.5073509	-0.1277583
G. Reinelt	48.3705449	10.89779
Andre Altmann	49.2401572	6.9969327
T Lengauer	51.7079179	8.7718403
Jaap Heringa	52.3344753	4.8658302
Linbin Yu	32.9854538	-96.7543188
Anton Dries	41.3881254	2.1820656
Siegfried Nijssen	52.1569487	4.481357
Bianca Wackersreuther	48.1351253	11.5819806
Annahita Oswald	48.1351253	11.5819806
Karsten M. Borgwardt	48.5216364	9.0576448
Lawrence B. Holder	40.1105875	-88.2072697
Norashikin Ahmad	2.189594	102.2500868
D. Alahakoon	-37.9104511	145.1348243
Rowena Chau	-37.9104511	145.1348243
Aris Gkoulalas-Divanis	39.3621896	22.942159
Vassilios S. Verykios	39.3621896	22.942159
Pralhad Ramachandrarao	15.4909301	73.8278496
Antonella Farinaccio	45.4654219	9.1859243
Mario Giacobini	46.5287859	6.6528621
Giancarlo Mauri	45.4619491	9.2346897
Paolo Provero	45.070312	7.6868565
Phillip Verbancsics	28.585792	-81.208892
K. Stanley	37.8805941	-122.2447958
Amelia Zafra	38.1382192	-5.2057909
Xavier Llorà	40.1105875	-88.2072697
Matthijs Snel	55.9224503	-3.1724447
Cynthia B. Pérez	31.8726367	-116.6523873
Carolyn Penstein Rosé	40.4432289	-79.9441368
Maria A. Franco	10.4101496	-66.8803564
Jaume Bacardit	52.9436512	-1.1873402
Olivier Sigaud	48.8544049	2.2940283
Witold Jacak	48.30694	14.28583
Herbert Stekel	48.30694	14.28583
Risto Miikkulainen	30.267153	-97.7430608
Élisa Fromont	48.1173421	-1.7075198
Krzysztof Dembczyński	52.406374	16.9251681
Roman Slowiński	52.406374	16.9251681
Paulo Azevedo	40.6304267	-8.6532262
Hassan H. Malik	40.807722	-73.96411
John R Kender	40.807722	-73.96411
Dmitriy Fradkin	40.5169355	-74.4406724
Fabian Moerchen	50.8021728	8.7667933
Bernd Wiswedel	47.6779496	9.1732384
Frank Höppner	53.3594029	7.2060095
Michael R. Berthold	47.6779496	9.1732384
Evan Ribnick	44.9753541	-93.2330739
N. P. Papanikolopoulos	44.9731472	-93.2153631
J. M. Alvarez	36.721261	-4.4212655
Vladimir I. Pavlovic	33.8095174	-118.3041182
Sanjiv Kumar	40.4432289	-79.9441368
Chen Change Loy	3.0590442	101.7108621
Luis Pizarro	49.3964234	7.0229607
Stephan Didas	39.5727386	-95.3027415
Sven Grewenig	39.5727386	-95.3027415
C. Simon	43.184277	3.003078
Derek Beaton	41.6376043	-70.9036487
Erik B. Sudderth	42.3591	-71.0934
Alexander T. Ihler	42.3736158	-71.1097335
Michael Isard	51.7584303	-1.2566456
A. Bezerianos	38.2466395	21.734574
Xiaodong Gu	39.9806034	116.3100912
Xiaoli Huan	35.1156807	-89.945059
Beddhu Murali	35.1156807	-89.945059
S.M. Shahed Nejhum	29.6388446	-82.3423789
Hassan Foroosh	28.585792	-81.208892
Mark F. Hansen	51.5002066	-2.5474905
Gary A. Atkinson	39.6818471	-104.9603049
Melvyn L. Smith	51.454513	-2.58791
Kiriakos Patriarcheas	38.2466395	21.734574
Tianqiang Huang	26.0391279	119.3076552
Yangqiang Yu	26.0391529	119.3226045
Gongde Guo	26.0391279	119.3076552
Kai Li	34.2458313	108.9161169
Juan Carlos Fernández Caballero	37.8881751	-4.7793835
Cesar Hervás	37.8677249	-4.7976431
P. A. Gutiérrez	37.8881751	-4.7793835
Jason Van Hulse	30.3135522	-81.6004765
Amri Napolitano	26.3775375	-80.1044703
P. Schneider	53.2193835	6.5665018
Han Stiekema	53.2193835	6.5665018
Th. Villmann	49.4179146	7.8011308
J. Arturo Olvera-López	19.0318871	-98.3129504
J. Francisco Martínez-Trinidad	19.0318871	-98.3129504
Margaret H. Dunham	32.8419491	-96.7756596
Michael Hohsler	48.2081743	16.3738189
R. Vezzani	44.6989932	10.6296859
Rita Cucchiara	44.8333129	11.5995389
Quinn Taylor	40.2525474	-111.6576145
C. Giraud-Carrier	40.2525474	-111.6576145
P. Jedrzejowicz	54.5188898	18.5305409
Izabela Wierzbowska	54.5188898	18.5305409
Sun Kim	40.001485	-83.0148119
John C. Hayward	41.868737	-88.0996058
Carolina Ruiz	38.9784157	-76.9282872
Mary Sullivan	42.2727579	-71.7921681
Jennifer Tseng	42.2727579	-71.7921681
Giles Whalen	42.2727579	-71.7921681
A. Hotho	51.3127114	9.4797461
Gerd Stumme	49.860229	8.6800033
Matthew Rowe	53.3810888	-1.4811068
Fabio Ciravegna	53.38071	-1.48406
Michael Greenacre	41.3881254	2.1820656
T. Hastie	37.413349	-122.1708056
Ana Galindo-Serrano	41.3850639	2.1734035
L. Giupponi	41.9642405	2.8301716
Pallika Kanani	42.3951291	-72.5312372
Thiago Salles	-18.916396	-48.2580759
Leonardo C. D. Rocha	-18.916396	-48.2580759
F. Mourao	-18.9203231	-48.2613144
James Caverlee	33.7784626	-84.3988806
Stephen B. Webb	46.2652316	-86.6309875
Nicolas Usunier	48.856614	2.3522219
Luo Si	40.4432289	-79.9441368
A. P. Mathur	40.4131203	-86.9406509
Edgar Meij	52.3561962	4.9470315
Charu Aggarwal	42.3591	-71.0934
Peixiang Zhao	22.417534	114.20383
Balaji Krishnapuram	36.0018986	-78.9402817
Ori Gershony	47.6768927	-122.2059833
Diane Lambert	40.4432289	-79.9441368
Deirdre B. O'Brien	33.6518297	-117.8389422
Mike Meyer	37.8740622	-122.2373817
Xuerui Wang	42.3951291	-72.5312372
Ruofei Zhang	37.3893174	-121.9790044
Rong Jin	42.727455	-84.498557
Kakali Sarkar	39.2037144	-76.8610462
Michael Gilligan	39.2037144	-76.8610462
Bryan L. Matthews	36.778261	-119.4179324
Ashok N. Srivastava	36.778261	-119.4179324
Mohit Kumar	29.8621718	77.8963441
Rayid Ghani	41.7857416	-87.5903039
Zhu-Song Mei	41.8781136	-87.6297982
Cezar Pendus	41.2709274	-73.7776336
Chandan K. Reddy	42.3168342	-83.0965906
David L. Jensen	41.2709274	-73.7776336
James J. Bennett	43.16103	-77.6109219
Gary F. Anderson	41.394817	-73.4540111
Brent R. Cooley	42.6525793	-73.7562317
Melissa Kowalczyk	42.6525793	-73.7562317
Mark Domick	42.6525793	-73.7562317
Timothy Gardinier	42.6525793	-73.7562317
Yuming Ou	39.9615264	116.4160232
Gang Wei	42.3574116	-83.0697777
Yanfang Ye	24.4357457	118.0933388
Qingshan Jiang	22.543096	114.057865
Shen-Shyang Ho	38.835268	-77.309476
W. T. Liu	34.1561783	-118.1528623
Furu Wei	39.9806034	116.3100912
Shimei Pan	40.7127837	-74.0059413
Michelle X. Zhou	40.7127837	-74.0059413
Weihong Qian	39.904211	116.407395
Keith Henderson	37.6818745	-121.7680088
Tina Eliassi-Rad	43.0730517	-89.4012302
Leman Akoglu	40.4432289	-79.9441368
B. Aditya Prakash	40.4432289	-79.9441368
Hanghang Tong	40.8270209	-73.9506774
Byron C. Wallace	42.4036848	-71.120482
Aditya Khosla	37.413349	-122.1708056
Yu Cao	37.3382082	-121.8863286
Cliff Chiung-Yu Lin	25.041471	121.518577
Hsu-Kuang Chiu	37.413349	-122.1708056
Junling Hu	42.2780183	-83.7370191
Honglak Lee	42.2780183	-83.7370191
Yan Yan	39.9990443	116.3246671
Glenn Fung	43.0730517	-89.4012302
J. Dy	40.4131203	-86.9406509
Yuntao Jia	40.110833	-88.226944
Duo Zhang	39.9990443	116.3246671
Jingyi Guo	39.9990443	116.3246671
Rahul Agrawal	26.449923	80.3318736
Rajiv Khanna	19.1313472	72.9181312
Nagaraj Kota	12.9498313	77.6422741
R. Srikant	40.1105875	-88.2072697
Sugato Basu	37.3860517	-122.0838511
Ni Wang	40.7127837	-74.0059413
Maayan Roth	32.0852999	34.7817676
Assaf Ben-David	31.779193	35.196198
David Deutscher	32.7940463	34.989571
Guy Flysher	32.788611	34.959167
Ilan Horn	32.7940463	34.989571
Ari Leichtberg	32.7940463	34.989571
Naty Leiser	32.7940463	34.989571
Ron Merom	32.0852999	34.7817676
Ryan N. Lichtenwalter	41.6973401	-86.2377772
Jake T. Lussier	41.6973401	-86.2377772
Liwen Sun	37.8805941	-122.2447958
Reynold Cheng	22.2840507	114.1378391
Jiefeng Cheng	22.543096	114.057865
Toon Calders	42.4374298	-83.1655701
Ni Lao	39.9990443	116.3246671
Eric Xing	37.8764984	-122.2804342
Liang Sun	40.2525474	-111.6576145
Betul Ceran	33.4205343	-111.9339825
Chiyuan Zhang	30.2919691	120.1638917
Mingyang Zhang	1.352083	103.819836
Zhenyi Wen	40.1155343	-88.183342
Ching-Yung Lin	41.2709274	-73.7776336
Vincent Leroy	48.117266	-1.6777926
Xu-Ying Liu	32.0569463	118.7809448
Iris Adä	47.6779496	9.1732384
Josh Attenberg	40.6781784	-73.9441579
Chih-Hua Tai	25.041471	121.518577
Arik Friedman	-33.8688197	151.2092955
Assaf Schuster	31.779193	35.196198
Raghav Bhaskar	48.837144	2.1107619
Abhradeep Thakurta	40.8018152	-77.8481049
Purnamrita Sarkar	37.9135894	-122.2847949
Saeed Alaei	38.9920364	-76.9367935
Azarakhsh Malekian	38.9916926	-76.9414781
Erik Vee	47.6698745	-122.3102213
Hossein Maserrat	35.6891975	51.3889736
Guoming He	39.9734538	116.3159493
Haijun Feng	39.970985	116.3141042
Cuiping Li	39.9698632	116.310708
Hong Chen	39.966956	116.321367
Mary McGlohon	40.4432289	-79.9441368
Ian C. Davidson	42.6882695	-73.8194923
Junming Shao	48.1351253	11.5819806
Qinli Yang	55.9462691	-3.1847238
L T Watson	42.275021	-83.733101
Richard F. Helm	36.8743583	-76.1745441
William B. March	33.7784626	-84.3988806
Parikshit Ram	33.7784626	-84.3988806
Jian-Guang Lou	39.9806034	116.3100912
Qiang Fu	39.9806034	116.3100912
Shengqi Yang	39.9629312	116.3581284
Dafna Shahaf	40.4432289	-79.9441368
Carlos Guestrin	37.413349	-122.1708056
Zhaonian Zou	45.7473103	126.6329723
Hongliang Fei	38.949202	-95.2641463
Seungil Huh	40.4432289	-79.9441368
Takeshi Yamada	35.4430818	139.3624889
Naonori Ueda	35.0116363	135.7680294
Michael Jahrer	47.0678392	15.4502625
Andreas Töscher	47.0678392	15.4502625
Robert A. Legenstein	47.070714	15.439504
Pradheep Elango	43.0765915	-89.4052247
Harald Steck	40.6848969	-74.4024741
Shiwan Zhao	39.904211	116.407395
Xiatian Zhang	39.904211	116.407395
Jimeng Sun	41.2709274	-73.7776336
Abdulmohsen Algarni	-27.4778636	153.0272026
Ruizhang Huang	22.417442	114.203926
Gerhard Paass	50.7694775	7.1875786
Hongning Wang	40.1105875	-88.2072697
Cheng-xiang Zhai	32.0593072	118.7852349
Xiangnan Kong	32.0569463	118.7809448
Christopher DuBois	33.664081	-117.853022
Jing Gao	42.95354	-78.813843
Wei Fan	39.9641688	116.3572527
Yizhou Sun	40.1155343	-88.183342
Dan Preston	47.6062095	-122.3320708
Roni Khardon	42.3800977	-71.1166286
Damien Sulla-Menashe	42.3518484	-71.1107301
Mark A. Friedl	42.3518484	-71.1107301
Kai-Wei Chang	25.041471	121.518577
Vikas Raykar	37.3541079	-121.9552356
Chuancong Gao	39.9990443	116.3246671
Josh C. Bongard	47.3978168	8.5505743
Yong Ge	39.9942845	116.4110864
A. Tuzhilin	8.4944302	76.9473164
Keli Xiao	40.7416983	-74.1741891
Marco Gruteser	40.5169355	-74.4406724
S. Ranka	43.0385723	-76.1345172
Lionel M. Ni	42.3168342	-83.0965906
Jian-Ping Fan	22.543096	114.057865
Cindy Xide Lin	40.1105875	-88.2072697
M. Sozio	41.951969	12.5056904
Anon Plangprasopchok	33.9802893	-118.4517449
Dawei Yin	-33.8829343	151.2005362
Zhenzhen Xue	40.605337	-75.376463
Liangjie Hong	40.605337	-75.376463
Brian D. Davison	40.554887	-74.4642861
Zaiqing Nie	33.4205343	-111.9339825
Nenghai Yu	31.8382982	117.2609521
D. Sculley	42.4036848	-71.120482
Dragomir R. Radev	40.807722	-73.96411
Manuel Gomez Rodriguez	48.1351253	11.5819806
Yajun Wang	31.19884	121.432567
Guojie Song	39.9946321	116.304625
Kunqing Xie	39.9946321	116.304625
Chenhao Tan	39.9990443	116.3246671
Fengjiao Wang	39.9261519	116.2366291
Theodoros Lappas	51.4925846	-0.1852592
Dimitrios Gunopulos	40.3492867	-74.6582332
Heikki Mannila	60.1698557	24.938379
Feng Chen	30.274085	120.15507
Arnold P. Boedihardjo	37.210037	-80.4170106
Abdullah Mueen	33.971632	-117.320556
Eamonn J. Keogh	33.6517695	-117.8317362
Bolin Ding	22.2783151	114.174695
Robert J. Durrant	52.45126	-1.93668
Ata Kabán	55.844444	-4.430764
Junfeng He	22.2917485	114.2715461
Shiqian Ma	40.807722	-73.96411
Jianzhuang Liu	22.543096	114.057865
Peng Liu	42.4467049	-76.4830579
Arvind Agarwal	40.7627889	-111.8504215
Jeff M. Phillips	36.0018986	-78.9402817
S. Venkatasubramanian	33.6518297	-117.8389422
Tianbao Yang	42.727455	-84.498557
Wei Tong	42.727455	-84.498557
Jianhui Chen	30.2639373	120.122803
Ji Liu	38.6595336	-90.315018
Srinivas Vadrevu	33.4205343	-111.9339825
Ya Zhang	31.19884	121.432567
B D Tseng	41.2709274	-73.7776336
Yu Zhang	1.352083	103.819836
N. Le Roux	45.8390831	1.2351037
Gangbing Song	29.7671923	-95.3577168
F. L. Lewis	38.8799697	-77.1067698
Vinhthuy T. Phan	35.1242857	-89.9360705
Sudip Saha	35.1456797	-90.0545542
Ashutosh Pandey	35.1456797	-90.0545542
Tit-Yee Wong	35.1242857	-89.9360705
M S Song	36.0190178	129.3434808
Seak Fei Lei	38.949202	-95.2641463
Paul E. Debevec	39.503677	-77.926132
Paulo F. U. Gotardo	39.9993865	-83.0227103
Yao-Tien Chen	33.5999919	-83.8600252
S. P. Moustakidis	40.6400629	22.9444191
J. B. Theocharis	40.5964806	22.9799892
C. Lopez-Molina	42.812526	-1.6457745
Pedro Couto	41.3010351	-7.7422354
Bernard De Baets	51.0543422	3.7174243
Runing Ma	32.060255	118.796877
Carlotta Orsenigo	45.459792	9.1968058
C. Vercellis	45.4723514	9.1964401
J. Díez	43.5322015	-5.6611195
Juan José del Coz	43.5322015	-5.6611195
Antonio Bahamonde	43.5322015	-5.6611195
I. Siddiqi	48.8434912	2.3518339
Nicole Vincent	48.8564603	2.3309123
Liqiang Ji	39.9942845	116.4110864
Gavin Brown	-33.8829343	151.2005362
Ludmila I. Kuncheva	52.1306607	-3.7837117
Ioannis Giannoukos	37.9838096	23.7275388
V. Loumos	37.9838096	23.7275388
Zehra Cataltepe	41.0082376	28.9783589
Yu-Shen Liu	39.9990443	116.3246671
Jing Yi	40.0009204	116.334307
Hong Chen	39.966956	116.321367
Simei Gomes Wysoski	-36.8917164	174.8020359
Lubica Benusková	-36.8535155	174.7652978
Kunihiko Fukushima	35.7090259	139.7319925
Yijun Zuo	33.4205343	-111.9339825
H. Bustince	42.6953909	-1.6760691
Stefano Mazzocchi	42.359858	-71.0991299
Praveen Kumar Paritosh	41.8954119	-87.6197349
W. Bradley Knox	30.267153	-97.7430608
Guy Shani	47.6739881	-122.121512
Bruno N. da Silva	-22.8858975	-43.1152211
Alan K. Mackworth	49.2515653	-123.2401187
Peng Zang	33.7784626	-84.3988806
Marek Grześ	53.1324886	23.1688403
Doina Precup	45.5367573	-73.1577849
Matteo Leonetti	41.9014226	12.5125693
Chongjie Zhang	30.4037696	-91.1690749
Victor Lesser	42.3951291	-72.5312372
Sherief Abdallah	42.3848177	-72.5326959
Jinzhong Niu	40.7773236	-73.7226313
Alan Fern	40.4131203	-86.9406509
Frank Kirchner	50.7694775	7.1875786
Michael L. Norman	40.1105875	-88.2072697
Allan Snavely	32.8753618	-117.2358622
M. E. Papka	40.6331249	-89.3985283
O. Kroemer	48.5216364	9.0576448
Renaud Detry	50.5857641	5.5713497
Imran N. Junejo	28.585792	-81.208892
Kevin Bowyer	41.6973401	-86.2377772
Lilla Böröczky	35.9451652	-78.8655363
Kivilcim Sungur-Stasik	40.8409822	-73.9447994
Aaron D. Cann	40.8409822	-73.9447994
Alain C. Borczuk	40.8409822	-73.9447994
Steven M. Kawut	40.8409822	-73.9447994
Charles A. Powell	40.8409822	-73.9447994
Paolo Soda	41.7679561	12.4700391
Stefano Mazzoleni	43.6620444	10.6242085
Mykola Pechenizkiy	62.2426034	25.7472567
Francesco Tortorella	41.4907889	13.8333776
Leandro Dos Santos Coelho	-27.5953778	-48.5480499
Mehmet Koç	39.7916176	30.5002171
Atalay Barkana	8.4944302	76.9473164
Lykomidis Mastroleon	33.6518297	-117.8389422
N. Bambos	34.0729489	-118.4431764
Vineet Chaoji	42.7284117	-73.6917851
Apirak Hoonlor	42.7284117	-73.6917851
Vassilis Athitsos	42.3518484	-71.1107301
Charalampo Doukas	37.7559533	26.9761997
Ilias Maglogiannis	38.8959734	22.4349003
Emmanouel Sardis	37.9833518	23.7156466
Athanasios Voulodimos	33.9519347	-83.357567
Vasilios Anagnostopoulos	37.9838096	23.7275388
Constantinos Lalos	37.9838096	23.7275388
Dimitrios I. Kosmopoulos	37.9838096	23.7275388
B Cestnik	46.0569465	14.5057515
Lini T. Thomas	18.6245012	75.6004397
Satyanarayana R Valluri	17.445011	78.3528185
Kamalakar Karlapalem	22.3185673	114.1796057
Meghana Deodhar	30.2850284	-97.7335226
P. Boldi	45.4654219	9.1859243
Yin Zhang	40.1136943	-85.6613123
Zoran Bosnić	46.0569465	14.5057515
Antonio LaTorre	40.442186	-3.7003236
Santiago Muelas	40.442186	-3.7003236
Huirong Fu	42.6743766	-83.2152413
Raudel Hernández-León	19.0318871	-98.3129504
Wenbo Zhao	39.904211	116.407395
Zhi-Yong Shen	39.910886	116.3357368
Jerzy W. Grzymala-Busse	52.2296756	21.0122287
W. Rzasa	50.0411867	21.9991196
A Skowron	52.2296756	21.0122287
R. Renaut	33.4205343	-111.9339825
J. L. Mead	43.6031229	-116.2048204
Rong-Xian Yue	31.1559003	121.4149785
Galen I. Papkov	29.7183467	-95.4306141
Lin-Yee Hin	5.4278036	100.3027952
J. L. Barlow	39.9486389	-75.1990503
Heidi Arnouts	51.2224677	4.4101344
I. Markovsky	50.8620895	4.6858923
Jong Soo Lee	40.4432289	-79.9441368
Anastasia Lykou	54.0087288	-2.7849236
Joe Whittaker	34.6867846	-118.1541632
Christopher J. Marley	50.9097004	-1.4043509
David C. Woods	50.9097004	-1.4043509
Ricardo A. Maronna	-34.9204948	-57.9535657
Victor J. Yohai	-34.5101473	-58.6864035
Rajiv S. Menjoge	42.3570439	-71.0928603
Roy E. Welsch	42.3591	-71.0934
Aleksey Min	48.2488721	11.6532477
Claudia Czado	48.2488721	11.6532477
Ruben H. Zamar	49.2515653	-123.2401187
Carlos A. Abanto-Valle	-22.8626877	-43.2258954
D. Bandyopadhyay	32.7764749	-79.9310512
Pedro C. Alvarez-Esteban	41.6530417	-4.7135268
E. del Barrio	41.652251	-4.7245321
J. A. Cuesta-Albertos	43.1828396	-3.9878427
Carlos Matran	41.652251	-4.7245321
Rodrigo M. Basso	-22.9099384	-47.0626332
Pulak Ghosh	33.7910934	-84.322313
Daniel Rodriguez	40.440368	-79.9836108
Ana M. Pires	38.7222524	-9.1393366
Isabel M. Rodrigues	38.7222524	-9.1393366
Simone Borra	41.8484155	12.6200302
A. Di Ciaccio	41.9014079	12.5122612
Yin-Ping Chen	24.968847	121.19551
Hsin-Cheng Huang	25.0329636	121.5654268
I-Ping Tu	25.0329636	121.5654268
Sarah Gelper	50.8742987	4.700255
Koen Mahieu	50.8742987	4.700255
M. Debruyne	50.8798438	4.7005176
Johan Van Horebeek	21.0180008	-101.2566302
E. Dupuis Lozeron	46.2000323	6.1638785
M. P. Victoria-Feser	46.2000323	6.1638785
Takeshi Emura	43.1225229	-77.6665722
Weijing Wang	43.1225229	-77.6665722
L. A. García-Escudero	41.6530417	-4.7135268
Alfonso Gordaliza	41.6530417	-4.7135268
A. Mayo-Iscar	41.6530417	-4.7135268
R. San Martín	41.6530417	-4.7135268
Anna Gottard	43.7695604	11.2558136
Simona Pacillo	41.1297613	14.7826208
Mark J. van der Laan	37.8764984	-122.2804342
Jana Jurečková	50.1071647	14.4722816
Jan Picek	50.76628	15.0543387
A. K. Md. Ehsanes Saleh	45.3884357	-75.6979884
Jafar A. Khan	23.7809779	90.3755921
T. D. Nguyen	40.1139922	-88.2264891
Chenlei Leng	1.2936452	103.7749621
Robin Nunkesser	51.5135872	7.4652981
Rachida Ouysse	-33.9175907	151.2289749
Antony M. Overstall	50.934189	-1.3956847
Stephanie Powers	52.2495025	-113.8298643
Richard H. Gerlach	-32.928333	151.781667
Marco Riani	44.8011463	10.3256976
A. C. Atkinson	51.5139664	-0.1167323
Y. Rozenholc	32.7814576	-96.8019445
Thoralf Mildenberger	51.5135872	7.4652981
M. J. Rufo	40.298414	-6.5249759
J. Martín	40.298414	-6.5249759
C. J. Pérez	40.298414	-6.5249759
Michael Schomaker	48.15217	11.58137
Alan T. K. Wan	22.3374868	114.1720025
Christian Heumann	48.15217	11.58137
Steffen Unkel	52.0249136	-0.7097474
A. Y. Zomaya	-33.8088372	151.0209309
Zhongfei Zhang	42.0986867	-75.9179738
Julien Bloit	48.8534275	2.3582788
Nicolas Rasamimanana	48.856614	2.3522219
Frédéric Bevilacqua	33.664081	-117.853022
Juan Jose Pantrigo	40.3232129	-3.8676291
Javier Hernández	40.3351225	-3.8721822
Pabitra Mitra	22.3176999	87.3091998
Daniel Hernández-Lobato	40.525069	-3.6927531
José Miguel Hernández-Lobato	40.525069	-3.6927531
Renaud Péteri	40.2927633	-76.3868797
Sándor Fazekas	47.497912	19.040235
Mark J. Huiskes	52.3702157	4.8951679
Zhiming Qian	28.228209	112.938814
Kamal Nasreddine	48.390394	-4.486076
Glauco V. Pedrosa	-18.916396	-48.2580759
F. J. Valverde-Albacete	40.3329902	-3.7652469
Carmen Peláez-Moreno	40.331352	-3.7664012
Pipei Huang	39.9825772	116.3556658
Christian Wöhler	48.4010822	9.9876076
Goh Kah Ong Michael	2.2650682	102.2839479
Tee Connie	2.189594	102.2500868
Michał Lewandowski	51.404482	-0.3007741
Dimitrios Makris	37.9785773	23.707127
Jean-Christophe Nebel	51.4036032	-0.303575
Jiangtao Cui	34.2275457	108.9181783
Zhiyong An	37.4795949	121.4540888
Shui-sheng Zhou	34.2275457	108.9181783
John Wright	40.4432289	-79.9441368
Yifeng Fan	34.228873	108.940353
Lionel Gueguen	48.8262943	2.3464188
Kathryn Merrick	-30.4730963	149.6612155
Jianping Huang	40.2170534	-74.7429384
Hong Fang	34.3831127	-92.1055126
Xiaohui Fan	30.3087859	120.0862419
Zhengxing Huang	51.441642	5.4697225
W. M. P. van der Aalst	51.441642	5.4697225
Xudong Lu	36.6716339	117.0593187
Liwei Fan	1.2960392	103.7723444
K. L. Poh	1.352083	103.819836
De-fu Zhang	24.4357457	118.0933388
XiYue Zhou	24.4357457	118.0933388
Jiemin Zheng	24.4357457	118.0933388
N. Jeremy Hill	48.5216364	9.0576448
Andreas Martin Lisewski	29.7118597	-95.3956184
F. Martinez-Alvarez	37.3550756	-5.9472802
A. Troncoso	37.357733	-5.9397739
Cristina Rubio-Escudero	40.8391367	-75.5626039
Jia-Lang Seng	38.9784157	-76.9282872
T. C. Chen	43.1225229	-77.6665722
Gangquan Si	34.2498445	108.9857427
Yanbin Zhang	34.2498445	108.9857427
Shenghe Yi	43.9140489	125.3947873
Jing Li	34.341575	108.93977
Xin Hu	34.0374444	-117.0861363
V. Indira	11.9114768	79.6361748
R. Vasanthakumari	11.9088805	79.7589194
T. J. Menzies	-35.2927076	149.1651801
Zach Milton	39.6538463	-79.962985
Burak Turhan	41.08071	28.936328
Bojan Cukic	39.6538463	-79.962985
Ayse Basar Bener	41.08071	28.936328
Francisco S. Melo	40.4432289	-79.9441368
Vijay S. Kumar	39.9993865	-83.0227103
Tahsin M. Kurç	38.9916926	-76.9414781
Varun Ratnakar	33.9802893	-118.4517449
Jihie Kim	33.9803125	-118.4400672
Gaurang Mehta	34.9592083	-116.419389
K. Vahi	34.9592083	-116.419389
Yoonju Lee Nelson	34.1036186	-117.2914463
P. Sadayappan	39.9993865	-83.0227103
Ewa Deelman	34.1036186	-117.2914463
Mary Wolcott Hall	29.7811017	-95.7403296
Joel H. Saltz	37.0298687	-76.3452218
Aditya Krishna Menon	32.8283259	-117.255854
Andrea Pietracaprina	45.4082037	11.8792085
Matteo Riondato	41.8261344	-71.4034045
Eli Upfal	41.8195	-71.4091728
Fabio Vandin	45.410225	11.893188
Sicco Verwer	52.0115769	4.3570677
Michael Mampaey	42.4374298	-83.1655701
Matthijs Leeuwen	52.0907374	5.1214201
Zhenming Liu	22.3185673	114.1796057
Jun Gao	35.8800364	-106.3031138
Jason Weston	37.4209279	-122.0826938
Ali Nouri	40.5209113	-74.4612229
